Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
8,10,5,1,85
5,10,5,1,55
5,10,5,1,55
5,10,5,1,55
5,10,5,1,55
4,10,5,1,45
4,10,3,1,43
3,10,5,1,35
3,10,5,1,35
2,10,7,1,27
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,3,1,23
2,10,3,1,23
2,10,3,1,23
2,10,3,1,23
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,7,1,17
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
